title         ,image           ,price         ,description          
Ноутбук Acer Nitro 5 AN515-58-527S Intel Core i5-12500H 16GB DDR 256GB SSD NVIDIA RTX3060 6GB FHD W11 Obsidian Black,https://www.kivano.kg//images/product/117768/1677145319_05742000.jpg,104360 сом,"

Ноутбук Acer Nitro 5 AN515-58-527S Intel Core i5-12500H 16GB DDR 256GB SSD NVIDIA RTX3060 6GB FHD W11 Obsidian Black

        Тип: ноутбук; Операционная система: Windows 11; Процессор: Intel Core i5-12500H; Разрешение экрана: 1920x1080 Full HD; Графический контроллер: Nvidia RTX3060; Объем оперативной памяти: 16 GB DDR; Объем накопителя SSD: 256 GB; Вес: от 2.5 кг            "
Ноутбук Asus Zenbook Flip Q508UG-212.R7TBL AMD Ryzen 7 5700U 16GB DDR4 2TB SSD NVIDIA MX450 FHD DOS Silver,https://www.kivano.kg//images/product/118024/1677728165_58093900.jpg,80100 сом,"

Ноутбук Asus Zenbook Flip Q508UG-212.R7TBL AMD Ryzen 7 5700U 16GB DDR4 2TB SSD NVIDIA MX450 FHD DOS Silver

        экран 15.6"" IPS 1920x1080 сенсорный; процессор AMD Ryzen 5700U (8/16) 1800-4300 MHz; оперативная память 16GB DDR4; накопитель 2TB SSD; видеоадаптер NVIDIA MX450; DOS            "
Ноутбук Lenovo Ideapad 3 14ITL05 Intel Core i3-1115G4 20GB DDR 1000GB SSD Intel UHD Graphics FHD W11 Platinum Grey,https://www.kivano.kg//images/product/118280/1678333529_48859000.jpg,40130 сом,"

Ноутбук Lenovo Ideapad 3 14ITL05 Intel Core i3-1115G4 20GB DDR 1000GB SSD Intel UHD Graphics FHD W11 Platinum Grey

        Тип: ноутбук; Операционная система: Windows 11; Процессор: Intel Core i3-1115G4; Разрешение экрана: 1920x1080 Full HD; Графический контроллер: Intel UHD Graphics; Объем оперативной памяти: 20 GB DDR; Объем накопителя SSD: 1000 GB; Вес: от 1.5 кг            "
Ноутбук Lenovo IP3 15IHU6 Intel Core i5-11300H 8GB DDR4 256GB SSD NVIDIA RTX3050 FHD DOS Shadow Black,https://www.kivano.kg//images/product/112905/1666963090_89286600.jpg,71800 сом,"

Ноутбук Lenovo IP3 15IHU6 Intel Core i5-11300H 8GB DDR4 256GB SSD NVIDIA RTX3050 FHD DOS Shadow Black

        экран 15.6"" IPS 1920x1080; процессор Intel Core i5-11300H (4/8) 3100-4400 MHz; оперативная память 8GB DDR4; накопитель 256GB SSD; видеоадаптер NVIDIA RTX3050; DOS            "
Ноутбук Acer Aspire A315-58-37M9 Intel Core i3-1115G4 4GB DDR4 512GB SSD FHD DOS Electric Blue,https://www.kivano.kg//images/product/113161/1667386016_39293500.jpg,35950 сом,"

Ноутбук Acer Aspire A315-58-37M9 Intel Core i3-1115G4 4GB DDR4 512GB SSD FHD DOS Electric Blue

        экран 15.6"" IPS 1920x1080; процессор Intel Core i3-1115G4 (2/4) 3000-4100 MHz; оперативная память 4GB DDR4; накопитель 512GB SSD; видеоадаптер Intel Graphics; DOS            "
Ноутбук Lenovo V15 G2 ITL Intel Core i5-1135G7 4GB DDR4 256GB SSD Intel Iris Graphics FHD DOS Black + сумка,https://www.kivano.kg//images/product/113673/1668141755_20528300.jpg,39290 сом,"

Ноутбук Lenovo V15 G2 ITL Intel Core i5-1135G7 4GB DDR4 256GB SSD Intel Iris Graphics FHD DOS Black + сумка

        Тип: ноутбук; Операционная система: DOS; Процессор: Intel Core i5-1135G7; Объем оперативной памяти: 4GB DDR4; Объем накопителя: 256GB SSD; Разрешение экрана: 1920x1080; Видеоконтроллер: Intel Iris Graphics; Вес: от 1.7 кг            "
Ноутбук Asus Vivobook R565EA-US31T Intel Core i3-1115G4 4GB DDR4 128GB SSD FHD W11 Slate Gray,https://www.kivano.kg//images/product/114697/1669976956_87509800.jpg,38820 сом,"

Ноутбук Asus Vivobook R565EA-US31T Intel Core i3-1115G4 4GB DDR4 128GB SSD FHD W11 Slate Gray

        экран 15.6"" 1920х1080 IPS~60Hz сенсорный; процессор Intel Core i3-1115G4 (2/4) 3000-4100 МГц; память 4GB DDR4; накопитель 128GB SSD; видео Intel Graphics; клавиатура EN-RU; Windows 11            "
Ноутбук Asus Zenbook Flip Q508UG-212.R7TBL AMD Ryzen 7 5700U 24GB DDR4 256GB SSD NVIDIA MX450 FHD W11 Silver,https://www.kivano.kg//images/product/118025/1677728344_22975500.jpg,72260 сом,"

Ноутбук Asus Zenbook Flip Q508UG-212.R7TBL AMD Ryzen 7 5700U 24GB DDR4 256GB SSD NVIDIA MX450 FHD W11 Silver

        экран 15.6"" IPS 1920x1080 сенсорный; процессор AMD Ryzen 5700U (8/16) 1800-4300 MHz; оперативная память 24GB DDR4; накопитель 256GB SSD; видеоадаптер NVIDIA MX450; Windows 11            "
Ноутбук HP 15-dy2795wm Intel Core i5-1135G7 16GB DDR4 512GB SSD Intel HD Graphics FHD W11 Silver,https://www.kivano.kg//images/product/118281/1678334298_54894600.jpg,51780 сом,"

Ноутбук HP 15-dy2795wm Intel Core i5-1135G7 16GB DDR4 512GB SSD Intel HD Graphics FHD W11 Silver

        экран 15.6"" 1920x1080 TN~60Hz; процессор Intel Core i5-1135G7 (4/8) 2400-4200 МГц; память 16GB DDR4; накопитель 512GB SSD; видео Intel Graphics; Windows 11            "
Ноутбук Lenovo IP3 15IHU6 Intel Core i5-11300H 16GB DDR4 256GB SSD NVIDIA RTX3050 FHD DOS Shadow Black,https://www.kivano.kg//images/product/112906/1666963158_97275700.jpg,75680 сом,"

Ноутбук Lenovo IP3 15IHU6 Intel Core i5-11300H 16GB DDR4 256GB SSD NVIDIA RTX3050 FHD DOS Shadow Black

        экран 15.6"" IPS 1920x1080; процессор Intel Core i5-11300H (4/8) 3100-4400 MHz; оперативная память 16GB DDR4; накопитель 256GB SSD; видеоадаптер NVIDIA RTX3050; DOS            "
Ноутбук Acer Aspire A315-58-37M9 Intel Core i3-1115G4 8GB DDR4 512GB SSD FHD DOS Electric Blue,https://www.kivano.kg//images/product/113162/1667386081_34143300.jpg,37250 сом,"

Ноутбук Acer Aspire A315-58-37M9 Intel Core i3-1115G4 8GB DDR4 512GB SSD FHD DOS Electric Blue

        экран 15.6"" IPS 1920x1080; процессор Intel Core i3-1115G4 (2/4) 3000-4100 MHz; оперативная память 8GB DDR4; накопитель 512GB SSD; видеоадаптер Intel Graphics; DOS            "
Ноутбук Asus Zenbook Flip Q508UG-212.R7TBL AMD Ryzen 7 5700U 24GB DDR4 512GB SSD NVIDIA MX450 FHD DOS Silver,https://www.kivano.kg//images/product/118026/1677728494_55039900.jpg,75020 сом,"

Ноутбук Asus Zenbook Flip Q508UG-212.R7TBL AMD Ryzen 7 5700U 24GB DDR4 512GB SSD NVIDIA MX450 FHD DOS Silver

        экран 15.6"" IPS 1920x1080 сенсорный; процессор AMD Ryzen 5700U (8/16) 1800-4300 MHz; оперативная память 24GB DDR4; накопитель 512GB SSD; видеоадаптер NVIDIA MX450; DOS            "
Ноутбук HP Victus 15-fa0031dx Intel Core i5-12450H 16GB DDR4 1000GB SSD NVIDIA GTX1650 FHD W11 Mica Silver,https://www.kivano.kg//images/product/118282/1678334848_67939900.jpg,76040 сом,"

Ноутбук HP Victus 15-fa0031dx Intel Core i5-12450H 16GB DDR4 1000GB SSD NVIDIA GTX1650 FHD W11 Mica Silver

        Тип: ноутбук; Операционная система: Windows 11; Экран: 15.6"" 1920x1080 IPS; Процессор: Intel Core i5-12450H (8/12); Объем оперативной памяти: 16 GB DDR4; Объем накопителя: 1000 GB SSD; Видеоконтроллер: NVIDIA GTX 1650; Вес: от 2.29 кг; Раскладка: английская + русская            "
Ноутбук MSI GP66 Leopard Intel Core i7-11800H 16GB DDR4 512GB SSD NVIDIA RTX3080 FHD W10 Black,https://www.kivano.kg//images/product/106763/1653023098_49220200.jpg,183360 сом,"

Ноутбук MSI GP66 Leopard Intel Core i7-11800H 16GB DDR4 512GB SSD NVIDIA RTX3080 FHD W10 Black

        Операционная система Windows 10; процессор Intel Core i7-11800H (8/16) 2300-4600 MHz; оперативная память 16 GB DDR4; накопитель 512 GB SSD; экран 15.6"" IPS 1920x1080~144 Hz; видеоадаптер NVIDIA RTX 3080            "
Ноутбук Lenovo IP3 15IHU6 Intel Core i5-11300H 24GB DDR4 256GB SSD NVIDIA RTX3050 FHD DOS Shadow Black,https://www.kivano.kg//images/product/112907/1666963240_39025500.jpg,77890 сом,"

Ноутбук Lenovo IP3 15IHU6 Intel Core i5-11300H 24GB DDR4 256GB SSD NVIDIA RTX3050 FHD DOS Shadow Black

        экран 15.6"" IPS 1920x1080; процессор Intel Core i5-11300H (4/8) 3100-4400 MHz; оперативная память 24GB DDR4; накопитель 256GB SSD; видеоадаптер NVIDIA RTX3050; DOS            "
Ноутбук Acer Aspire A315-58-37M9 Intel Core i3-1115G4 12GB DDR4 512GB SSD FHD DOS Electric Blue,https://www.kivano.kg//images/product/113163/1667386158_29499600.jpg,38360 сом,"

Ноутбук Acer Aspire A315-58-37M9 Intel Core i3-1115G4 12GB DDR4 512GB SSD FHD DOS Electric Blue

        экран 15.6"" IPS 1920x1080; процессор Intel Core i3-1115G4 (2/4) 3000-4100 MHz; оперативная память 12GB DDR4; накопитель 512GB SSD; видеоадаптер Intel Graphics; DOS            "
Ноутбук Dell Vostro 3510 Intel Core i5-1135G7 16GB DDR 500GB SSD Intel Iris X HD DOS серый,https://www.kivano.kg//images/product/114955/1670578476_54795400.png,52990 сом,"

Ноутбук Dell Vostro 3510 Intel Core i5-1135G7 16GB DDR 500GB SSD Intel Iris X HD DOS серый

        Тип: ноутбук; Операционная система: DOS; Процессор: Intel Core i5-1135G7; Разрешение экрана: 1366x768 HD; Видеоконтроллер: Intel Irix X; Объем оперативной памяти: 16 Gb DDR; Объем накопителя SSD: 500 Gb; Вес: от 1.69 кг            "
Ноутбук Acer Nitro 5 AMD Ryzen 7-5800H 16GB DDR4 512GB SSD NVIDIA RTX3050Ti FHD W11 Black,https://www.kivano.kg//images/product/117259/1676259003_43030500.jpg,110460 сом,"

Ноутбук Acer Nitro 5 AMD Ryzen 7-5800H 16GB DDR4 512GB SSD NVIDIA RTX3050Ti FHD W11 Black

        экран 15.6"" IPS 2560х1440; процессор AMD Ryzen 5800H (8/16) 3200-4400 MHz; оперативная память 16GB DDR4; накопитель 512GB SSD; видеоадаптер NVIDIA RTX3050Ti; Windows 11            "
Ноутбук Asus Zenbook Flip Q508UG-212.R7TBL AMD Ryzen 7 5700U 24GB DDR4 1TB SSD NVIDIA MX450 FHD DOS Silver,https://www.kivano.kg//images/product/118027/1677728595_12346800.jpg,77790 сом,"

Ноутбук Asus Zenbook Flip Q508UG-212.R7TBL AMD Ryzen 7 5700U 24GB DDR4 1TB SSD NVIDIA MX450 FHD DOS Silver

        экран 15.6"" IPS 1920x1080 сенсорный; процессор AMD Ryzen 5700U (8/16) 1800-4300 MHz; оперативная память 24GB DDR4; накопитель 1TB SSD; видеоадаптер NVIDIA MX450; DOS            "
Ноутбук HP Victus 16-E0011 AMD Ryzen 5-5600H 8GB DDR4 256GB SSD AMD Radeon RX 5500M 4GB FHD W10 Black,https://www.kivano.kg//images/product/118283/1678336173_53660300.png,78520 сом,"

Ноутбук HP Victus 16-E0011 AMD Ryzen 5-5600H 8GB DDR4 256GB SSD AMD Radeon RX 5500M 4GB FHD W10 Black

        Диагональ экрана: 16.1"" 1920x1080; Операционная система: Windows 10; Процессор: AMD Ryzen 5-5600H (6/12) 3300-4200 МГц; Объем памяти: 8GB DDR4 / 256GB SSD; Видеоконтроллер: AMD Radeon RX 5500M Graphics 4GB; Вес: от 2.46 кг            "
Ноутбук Lenovo IP3 15IHU6 Intel Core i5-11300H 32GB DDR4 256GB SSD NVIDIA RTX3050 FHD DOS Shadow Black,https://www.kivano.kg//images/product/112908/1666963338_72361000.jpg,79350 сом,"

Ноутбук Lenovo IP3 15IHU6 Intel Core i5-11300H 32GB DDR4 256GB SSD NVIDIA RTX3050 FHD DOS Shadow Black

        экран 15.6"" IPS 1920x1080; процессор Intel Core i5-11300H (4/8) 3100-4400 MHz; оперативная память 32GB DDR4; накопитель 256GB SSD; видеоадаптер NVIDIA RTX3050; DOS            "
Ноутбук Acer Aspire A315-58-37M9 Intel Core i3-1115G4 20GB DDR4 512GB SSD FHD DOS Electric Blue,https://www.kivano.kg//images/product/113164/1667386212_05498900.jpg,40500 сом,"

Ноутбук Acer Aspire A315-58-37M9 Intel Core i3-1115G4 20GB DDR4 512GB SSD FHD DOS Electric Blue

        экран 15.6"" IPS 1920x1080; процессор Intel Core i3-1115G4 (2/4) 3000-4100 MHz; оперативная память 20GB DDR4; накопитель 512GB SSD; видеоадаптер Intel Graphics; DOS            "
Ноутбук Asus ROG Strix G15 AMD Ryzen 7-6800H 16GB DDR5 1000GB SSD Nvidia RTX3050 4GB FHD W11 Eclipse Gray,https://www.kivano.kg//images/product/117260/1676260092_07835300.jpg,134310 сом,"

Ноутбук Asus ROG Strix G15 AMD Ryzen 7-6800H 16GB DDR5 1000GB SSD Nvidia RTX3050 4GB FHD W11 Eclipse Gray

        Тип: ноутбук; Операционная система: Windows 11; Процессор: AMD Ryzen 7 6800H (8/16); Разрешение экрана: 1920x1080 Full HD; Графический контроллер: NVIDIA RTX 3050; Объем оперативной памяти: 16 Gb DDR5; Объем накопителя SSD: 1000 Gb; Вес: от 2.3 кг            "
Ноутбук Asus Zenbook Flip Q508UG-212.R7TBL AMD Ryzen 7 5700U 24GB DDR4 2TB SSD NVIDIA MX450 FHD DOS Silver,https://www.kivano.kg//images/product/118028/1677728683_19146400.jpg,82390 сом,"

Ноутбук Asus Zenbook Flip Q508UG-212.R7TBL AMD Ryzen 7 5700U 24GB DDR4 2TB SSD NVIDIA MX450 FHD DOS Silver

        экран 15.6"" IPS 1920x1080 сенсорный; процессор AMD Ryzen 5700U (8/16) 1800-4300 MHz; оперативная память 24GB DDR4; накопитель 2TB SSD; видеоадаптер NVIDIA MX450; DOS            "
Ноутбук MSI GF63 Intel Core i5-12450H 8GB DDR 512GB SSD Intel Arc A370M 4GB FHD DOS Black,https://www.kivano.kg//images/product/118284/1678336648_26244000.jpg,71250 сом,"

Ноутбук MSI GF63 Intel Core i5-12450H 8GB DDR 512GB SSD Intel Arc A370M 4GB FHD DOS Black

        Тип: ноутбук; Операционная система: DOS; Процессор: Intel Core i5-12450H; Разрешение экрана: 1920x1080 Full HD; Графический контроллер: Intel Arc A370M; Объем оперативной памяти: 8 Gb DDR4; Объем накопителя SSD: 512 Gb; Вес: от 1.86 кг            "
Ноутбук Lenovo IP3 15IHU6 Intel Core i5-11300H 16GB DDR4 1TB SSD NVIDIA RTX3050 FHD DOS Shadow Black,https://www.kivano.kg//images/product/112909/1666963441_61251200.jpg,80000 сом,"

Ноутбук Lenovo IP3 15IHU6 Intel Core i5-11300H 16GB DDR4 1TB SSD NVIDIA RTX3050 FHD DOS Shadow Black

        экран 15.6"" IPS 1920x1080; процессор Intel Core i5-11300H (4/8) 3100-4400 MHz; оперативная память 16GB DDR4; накопитель 1TB SSD; видеоадаптер NVIDIA RTX3050; DOS            "
Ноутбук Lenovo V15 G2 ITL Intel Core i5-1135G7 8GB DDR4 256GB SSD Intel Iris Graphics FHD DOS Black + сумка,https://www.kivano.kg//images/product/113677/1668141890_78343100.jpg,40400 сом,"

Ноутбук Lenovo V15 G2 ITL Intel Core i5-1135G7 8GB DDR4 256GB SSD Intel Iris Graphics FHD DOS Black + сумка

        Тип: ноутбук; Операционная система: DOS; Процессор: Intel Core i5-1135G7; Объем оперативной памяти: 8GB DDR4; Объем накопителя: 256GB SSD; Разрешение экрана: 1920x1080; Видеоконтроллер: Intel Iris Graphics; Вес: от 1.7 кг            "
Ноутбук Asus ROG Strix Scar 15 Intel Core i9-12900H 16GB DDR5 512GB SSD Nvidia RTX3060 6GB FHD W11 Black,https://www.kivano.kg//images/product/117261/1676260735_44021900.png,202000 сом,"

Ноутбук Asus ROG Strix Scar 15 Intel Core i9-12900H 16GB DDR5 512GB SSD Nvidia RTX3060 6GB FHD W11 Black

        Тип: ноутбук; Операционная система: Windows 11; Процессор: Intel Core i9-12900H; Разрешение экрана: 1920x1080 Full HD; Графический контроллер: NVIDIA RTX 3060; Объем оперативной памяти: 16 Gb DDR5; Объем накопителя SSD: 512 Gb; Вес: от 2.3 кг            "
Ноутбук Lenovo V15 G2 ITL Intel Core i5-1135G7 4GB DDR4 128GB SSD Intel Iris Graphics FHD DOS Black + сумка,https://www.kivano.kg//images/product/118029/1677729408_42450000.jpg,39010 сом,"

Ноутбук Lenovo V15 G2 ITL Intel Core i5-1135G7 4GB DDR4 128GB SSD Intel Iris Graphics FHD DOS Black + сумка

        Тип: ноутбук; Операционная система: DOS; Процессор: Intel Core i5-1135G7; Объем оперативной памяти: 4GB DDR4; Объем накопителя: 128GB SSD; Разрешение экрана: 1920x1080; Видеоконтроллер: Intel Iris Graphics; Вес: от 1.7 кг            "
Ноутбук MSI GF63 Intel Core i5-12450H 16GB DDR 512GB SSD Intel Arc A370M 4GB FHD DOS Black,https://www.kivano.kg//images/product/118285/1678336831_54621100.jpg,73550 сом,"

Ноутбук MSI GF63 Intel Core i5-12450H 16GB DDR 512GB SSD Intel Arc A370M 4GB FHD DOS Black

        Тип: ноутбук; Операционная система: DOS; Процессор: Intel Core i5-12450H; Разрешение экрана: 1920x1080 Full HD; Графический контроллер: Intel Arc A370M; Объем оперативной памяти: 16 Gb DDR4; Объем накопителя SSD: 512 Gb; Вес: от 1.86 кг            "
Ноутбук Lenovo IP3 15IHU6 Intel Core i5-11300H 24GB DDR4 1TB SSD NVIDIA RTX3050 FHD DOS Shadow Black,https://www.kivano.kg//images/product/112910/1666963557_31723700.jpg,81380 сом,"

Ноутбук Lenovo IP3 15IHU6 Intel Core i5-11300H 24GB DDR4 1TB SSD NVIDIA RTX3050 FHD DOS Shadow Black

        экран 15.6"" IPS 1920x1080; процессор Intel Core i5-11300H (4/8) 3100-4400 MHz; оперативная память 24GB DDR4; накопитель 1TB SSD; видеоадаптер NVIDIA RTX3050; DOS            "
Ноутбук Lenovo V15 G2 ITL Intel Core i5-1135G7 8GB DDR4 500GB SSD Intel Iris Graphics FHD DOS Black + сумка,https://www.kivano.kg//images/product/113678/1668141980_45754600.jpg,42160 сом,"

Ноутбук Lenovo V15 G2 ITL Intel Core i5-1135G7 8GB DDR4 500GB SSD Intel Iris Graphics FHD DOS Black + сумка

        Тип: ноутбук; Операционная система: DOS; Процессор: Intel Core i5-1135G7; Объем оперативной памяти: 8GB DDR4; Объем накопителя: 500GB SSD; Разрешение экрана: 1920x1080; Видеоконтроллер: Intel Iris Graphics; Вес: от 1.7 кг            "
Ноутбук MSI GF63 Thin 10sc-222us Intel Core i5-10500H 16GB DDR4 1000GB SSD NVIDIA GTX1650 FHD DOS Black,https://www.kivano.kg//images/product/115214/1671182279_91911700.jpg,69960 сом,"

Ноутбук MSI GF63 Thin 10sc-222us Intel Core i5-10500H 16GB DDR4 1000GB SSD NVIDIA GTX1650 FHD DOS Black

        экран 15.6"" 1920х1080 IPS~60Hz; процессор Intel Core i5-10500H (6/12) 2500-4500 МГц; память 16GB DDR4; накопитель 1000GB SSD; видео NVIDIA GTX1650; DOS            "
Ноутбук Lenovo V15 G2 ITL Intel Core i5-1135G7 4GB DDR4 512GB SSD Intel Iris Graphics FHD DOS Black + сумка,https://www.kivano.kg//images/product/118030/1677729848_64060400.jpg,40860 сом,"

Ноутбук Lenovo V15 G2 ITL Intel Core i5-1135G7 4GB DDR4 512GB SSD Intel Iris Graphics FHD DOS Black + сумка

        Тип: ноутбук; Операционная система: DOS; Процессор: Intel Core i5-1135G7; Объем оперативной памяти: 4GB DDR4; Объем накопителя: 512GB SSD; Разрешение экрана: 1920x1080; Видеоконтроллер: Intel Iris Graphics; Вес: от 1.7 кг            "
Ноутбук MSI GF63 Intel Core i5-12450H 16GB DDR 1000GB SSD Intel Arc A370M 4GB FHD DOS Black,https://www.kivano.kg//images/product/118286/1678338280_72379200.jpg,75950 сом,"

Ноутбук MSI GF63 Intel Core i5-12450H 16GB DDR 1000GB SSD Intel Arc A370M 4GB FHD DOS Black

        Тип: ноутбук; Операционная система: DOS; Процессор: Intel Core i5-12450H; Разрешение экрана: 1920x1080 Full HD; Графический контроллер: Intel Arc A370M; Объем оперативной памяти: 16 Gb DDR4; Объем накопителя SSD: 1000 Gb; Вес: от 1.86 кг            "
Ноутбук Lenovo IP3 15IHU6 Intel Core i5-11300H 32GB DDR4 1TB SSD NVIDIA RTX3050 FHD DOS Shadow Black,https://www.kivano.kg//images/product/112911/1666963642_99629000.jpg,82940 сом,"

Ноутбук Lenovo IP3 15IHU6 Intel Core i5-11300H 32GB DDR4 1TB SSD NVIDIA RTX3050 FHD DOS Shadow Black

        экран 15.6"" IPS 1920x1080; процессор Intel Core i5-11300H (4/8) 3100-4400 MHz; оперативная память 32GB DDR4; накопитель 1TB SSD; видеоадаптер NVIDIA RTX3050; DOS            "
Ноутбук Lenovo V15 G2 ITL Intel Core i5-1135G7 8GB DDR4 1000GB SSD Intel Iris Graphics FHD DOS Black + сумка,https://www.kivano.kg//images/product/113679/1668142053_31161100.jpg,45030 сом,"

Ноутбук Lenovo V15 G2 ITL Intel Core i5-1135G7 8GB DDR4 1000GB SSD Intel Iris Graphics FHD DOS Black + сумка

        Тип: ноутбук; Операционная система: DOS; Процессор: Intel Core i5-1135G7; Объем оперативной памяти: 8GB DDR4; Объем накопителя: 1000GB SSD; Разрешение экрана: 1920x1080; Видеоконтроллер: Intel Iris Graphics; Вес: от 1.7 кг            "
